"Rank","Probability"
31977,0.00827958221077305
21566,0.00353454232086966
32411,0.00877740956130087
31811,0.00810136114340517
19698,0.00326074135263866
33119,0.00975557325039355
31598.5,0.00785590880638984
43736,0.11401900935522
42849,0.079691765939778
48300,0.828687567571124
48350,0.838307881500004
45393,0.248382546027793
40231,0.0353601822162566
43668,0.111098733914907
45907,0.322315957522158
48414,0.847838381020526
48964,0.93088507172808
41331,0.0472581466775285
42204,0.06290903891047
37429,0.0194492202339565
2275,0.00175486944189106
6547,0.00212279556121781
2017,0.00172411716331587
9855,0.00235777007722164
7090,0.0021597811264526
14762,0.00274209773425689
6708,0.0021340123009484
6642,0.00212855932553912
18317,0.00309102774438459
6535,0.00212188938655566
39636,0.0305221721637185
30033,0.00651782944907604
12914,0.00258517780617402
9025,0.00229758013139075
8025,0.00222471282355707
48704,0.89528457986077
409,0.00135550779922611
4109,0.00193693061196182
22196,0.00364028138132738
2552,0.00179078073811357
10929,0.00243711066484337
18100,0.00306670097845672
5309,0.00203164509396656
314,0.00130636714376059
15004,0.00276100694534927
1482,0.00164809376799442
29184,0.00595861036801404
18454,0.00310650579956532
784,0.00150096324587373
14140,0.00268592747642634
26993,0.00490839241313985
46387,0.408548342152806
48542,0.872891618066866
18846,0.00315692330189435
14772,0.00274261990953495
23445,0.00387563025708811
17180,0.00296820654336768
26020,0.00455127105112302
7030,0.00215584914551247
14027,0.00267583145054247
24510,0.00411568206527099
7993,0.00222225978043189
27313,0.00503799069455092
8797,0.00228030773534497
1145,0.00158594830523741
33638,0.0105398199233375
36388,0.0162138518146289
30,0.000992312206469533
3316,0.0018694237609268
928,0.00153875396811924
17452,0.00299553394781898
8833,0.00228271070575699
7178,0.00216628280990631
265,0.00127769291145687
9668,0.00234463764256494
576,0.00142941516321477
13578,0.00263749234255799
4600,0.00197445542530865
22606,0.00371570901451181
5179,0.00202117061917103
20091,0.00331296991890505
33086,0.00971832302824457
29749,0.00631060849747017
48016,0.766732784212129
19346,0.00321965600485173
19035,0.00318085868209113
14612,0.00272862822930281
20829,0.00341949680923129
13152,0.00260493679112388
21812,0.00357526612359697
24285,0.00406588617885315
11145,0.00245054990483327
16331,0.00287842677341808
11769,0.00249865851261573
45794,0.30208910107856
36880,0.0176454731294129
16168,0.00286295218709913
873,0.00152631207563637
4691,0.00198198567375594
14123,0.0026849518409933
17888,0.00304111476234233
15457,0.00280033773623921
9227,0.0023118798229384
7457,0.00218495126021671
15730,0.0028257109443552
17756,0.00302758680468153
28322,0.00548890373439322
37238,0.0187685970599212
25846,0.00449628383526443
33973,0.0110444659287099
19724,0.00326426607457992
46215,0.37135168675589
38005,0.0217368117931238
39687,0.0308803890151473
40896,0.0419093603575086
36267,0.0158615430311053
35309,0.0135801227208682
32550,0.00896434627200676
30351,0.00675326097245239
27179,0.00498752863345177
20652,0.00339192434366036
11728,0.00249515416365092
39177,0.0275682865552371
44532,0.16207510842225
44317,0.146985823746077
34568,0.0121031653081352
38175,0.0224705590688674
32328,0.00868518672932517
45730,0.29355884371977
29637,0.00623804727588804
30768,0.00711481102331604
29450,0.00611560847187511
27730,0.00521984974580322
43342,0.0967370659212563
42571,0.0718940928712879
19933,0.00329242241353091
41005,0.0428405033835603
47358,0.617550083368757
13156,0.00260516495677943
47506,0.646831845914209
48049,0.772271353883039
45149,0.219643142790213
46520,0.432810285062626
46011,0.338706112730188
36173,0.0156073296068651
41069,0.0436293488894562
42703,0.0755019141603908
39702,0.0309908761388932
41894,0.0571906032002752
40940,0.0422904084164076
37494,0.0197347037291415
41913,0.057462056637238
44766,0.180809816321123
47860,0.732131762021427
30097,0.0065618636850127
26474,0.00471106726350384
31806,0.00809692421810239
32492,0.0088837868152323
35944,0.0149954815708545
26625,0.00477220740184144
25834,0.0044936203599385
48064,0.776097627230739
16567,0.00290236533973876
16667,0.00291317245420119
23080,0.00380278145438467
37335,0.0190889875809284
33451,0.01023102065422
36400,0.0162426085734305
32856,0.00939231872860318
36139,0.0155089222828249
39757,0.0314350482774563
30822,0.00715376599964799
37742,0.0207567435034618
38609,0.0245579746241886
38100,0.0221425612402335
42499,0.0700497537445694
41541,0.0504946846883306
37447,0.0195330043917496
35936,0.0149791288058108
38553,0.0242818792376539
41936,0.0578448503667596
42745,0.0769074299787459
48962,0.930848135066877
24157,0.00403317480493436
28044,0.00535619834587133
16015,0.00285148946400861
22435,0.00368318504302818
14793,0.00274459655399821
8023,0.0022246541516059
17470,0.00299717095315379
11722,0.00249485037270444
10411,0.00239774276319209
25397,0.00435608984056892
19352,0.00322011426782353
4743,0.00198658715588444
16002,0.00284971900245292
24861,0.00420814534274323
24900,0.00421860647775023
7832,0.00221069516124023
11349,0.00246570133571554
12131,0.00252698972277229
12698,0.00257081729444335
20898,0.0034297668757359
523,0.00140816056824759
16878,0.00293669756604018
11992,0.0025172941323612
11987,0.00251703394427807
26247,0.00463138139485441
5982,0.00208103873573067
5796,0.00206827721158178
14237,0.00269449894818823
26215,0.00462241798926053
17142,0.0029650473045257
23650,0.0039250627753727
10993,0.00244075164955688
15929,0.00284414842590796
10839,0.00243131693608396
19989,0.00330054495627415
26803,0.00483864817935001
41805,0.0553745061558382
24640,0.00414781428243999
40566,0.038395124379685
25935,0.00452596201173868
26965,0.00489318510136068
17463,0.00299634792291786
12493,0.00255530274096275
14376,0.00270736089948776
16592,0.00290496163569419
16944,0.00294419787070488
4146,0.00193933944536061
15744,0.00282779119878797
24709,0.00416501696715116
3871,0.00191924167201997
2974,0.00183476667194992
26582,0.00475240445003955
4219,0.0019456554916806
21768,0.00356702848227134
19227,0.00320454081449629
3287,0.00186691032420965
22289,0.00365983085447302
22405,0.00367852164853821
17723,0.00302394503058635
14213,0.00269265182141908
18894,0.00316316606309857
5906,0.00207529021831942
32467,0.00884344548069405
25895,0.00451388357890259
32530,0.00894148959378795
39238,0.0279357692809605
33217,0.00989128883093139
36823,0.017460176127706
31915,0.00820174804048145
28340,0.0054955737172603
34594,0.012155099645929
43151,0.0889673961572966
20812,0.00341746748691966
23428,0.00387234019363618
14592,0.00272710270395587
14166,0.00268832517410872
20998,0.00344472648590991
49754,0.992330186394708
33387,0.0101460959435504
32625,0.00907268974266865
27837,0.00526351262438022
27163,0.00498119269499459
29795,0.00633842200453003
34637,0.0122177265596415
27838,0.00526361180152792
47026,0.539077969160576
47346,0.614308701285679
48524,0.869636067264249
23086,0.00380388334214156
43777,0.116511093267594
11371,0.00246723708203979
6231,0.00209871311485257
25521,0.00439800943755772
32496,0.00888617292637008
35393,0.0137625818310724
8269,0.00224343307869436
11115,0.00244810099294869
11911,0.00251038451452859
5331,0.00203382974935631
32367,0.0087229097393872
34563,0.0120986741429044
6348,0.00210667680552607
3067,0.00184399666340863
4908,0.00200021389396343
2993,0.0018365283518826
8354,0.00224926656358337
1690,0.0016806992371594
16092,0.00285727229427078
10052,0.00237158758454461
2970,0.00183424270016251
983,0.00155067185464911
5212,0.0020237404546759
13189,0.00260724724941924
22770,0.0037440664179898
10135,0.00237784247255276
4157,0.00194065198518581
24234,0.00405088655494141
90,0.00112093926002062
10224,0.00238486687363908
21867,0.00358402113827847
14623,0.00273027208185868
14332,0.00270311821517493
6713,0.00213442210736168
18821,0.00315392902426483
19061,0.00318360545363471
10216,0.00238427666775475
18172,0.00307411253602338
24691,0.00416060634410169
24279,0.0040652956329504
37642,0.0203285232006557
35210,0.0133660850468163
16859,0.00293499475138223
37159,0.0184742225164095
11885,0.00250838813460933
27887,0.00528297663687812
14867,0.00275054922103131
18034,0.00305767077770258
19176,0.00319727513073682
18259,0.00308213812755258
8071,0.00222769611941792
16097,0.00285779284832267
9272,0.0023150667382083
26324,0.00465758023239594
29127,0.00593307991826827
27344,0.0050495015828273
32476,0.0088667051881062
30294,0.00670798266139074
36716,0.0171422886222452
34349,0.0117574324578749
17158.5,0.00296647872032867
15296,0.00278593219388886
18743.5,0.0031428974552474
22179.5,0.0036367319048392
35678,0.014352335832054
39361,0.0286621129018159
33314,0.010026270711467
41567,0.0509377458655544
47246,0.587601116671461
47500,0.64533032347643
24297,0.0040687506682645
19872,0.00328466111471337
22511,0.0036966237224677
32084,0.00839699578746074
40807.5,0.0409355023612439
21079.5,0.00345760932041501
17044,0.00295521944429861
33118,0.00975490814197614
47005,0.535393712982678
32436,0.00880225560666037
28701,0.00569160272915733
34514,0.0120253973999612
13173,0.00260622806330362
22779,0.00374566413331594
43390,0.0984623926652957
17982,0.00305175136030519
13735,0.00265180618104648
32574,0.00900029308085968
31455,0.00771658461827169
31592,0.0078493224860997
39767,0.0315308179339156
42108,0.0611211242092498
40661,0.0394186057955184
40992,0.0427632538323741
42149,0.0617648760334781
42138,0.0615702310310762
47331,0.611743758980363
44492,0.159064069099094
42911,0.08161987945106
13708,0.00264962869529126
16195,0.00286540051025424
4714,0.00198431535077638
1269,0.00161019911853563
12676,0.00256928000098578
10593,0.00241274340135835
30190,0.00662542096094425
29238,0.00598700956684699
45653,0.281020400813243
45089,0.213246719709282
27104,0.00495699430914738
6455,0.00211512320236799
12668,0.00256879849824343
21580,0.00353688626319747
16325,0.00287754371346254
19219,0.00320322989088687
38845,0.0258490532091444
42091,0.0608688054228073
44910,0.195219506483536
42655,0.0743253237994273
33056,0.00966820858929099
42284,0.0648831953878943
42038,0.0599504601918644
29140,0.00593885490660783
36481,0.0164800038585354
30626,0.00697529367854286
24667,0.00415519647638318
16624,0.002908823141843
14611,0.00272854425075364
25714,0.00445944700594883
16575,0.00290274461120039
24062,0.00401347041762231
40968,0.0425753861180624
21834,0.00357943246715947
23483,0.00388652180868902
47515,0.64869419856448
14545,0.00272251978984327
44032,0.129036730153885
29286,0.00600946058653433
8872,0.00228517442908592
10950,0.00243840028558534
26697,0.00480141686486878
21601,0.00354020242070065
7321,0.00217688523330799
13595,0.00263900428093954
21045,0.0034523108968847
19077,0.00318499340818066
17610,0.00301111050454735
17806,0.00303237080444053
25409,0.0043599116037619
19104,0.0031879187045588
9456,0.00232756257079172
17308,0.00298052314140746
28127,0.0053930544657237
23358,0.00385855504805184
13676,0.00264758739971957
8657,0.0022690707234001
17675,0.00301804206774488
24898,0.00421817990515149
18199,0.00307667489824772
21707,0.00355673807597927
21191,0.00347384656358912
12132,0.0025271677670643
21543,0.00353087435956564
10403.5,0.00239742762608916
22323,0.00366488774201542
12662,0.00256832769506853
17794,0.00303160945802646
7273,0.00217354195100782
8775,0.00227858595470625
23993,0.00400276492447321
31765,0.00805152318545649
20651,0.00339182567828636
17832.5,0.00303609813756051
25633,0.00443135064481445
34094,0.0112843985366024
33095,0.00972374944056225
48114,0.788960506755752
47135,0.562539149940798
46764,0.481508480272241
49201,0.953278728661236
32254,0.00860455724998833
30679,0.00702513801506402
7946,0.00221821156254707
3740,0.0019054481244952
12629,0.00256589217164928
8343,0.00224870936775809
4523,0.00196886086654688
10339,0.00239266907685561
20847,0.0034228201199334
17927,0.00304437957003604
22523,0.00369951912169695
37292,0.0189211467624061
26928,0.00487805982932278
24921,0.00422394066664656
20097,0.00331365955412116
17997,0.00305371517868521
23418,0.00387053423118793
15120,0.00277261947652555
19379,0.00322339706408679
11804,0.00250177264383991
21667,0.00355024377683115
48036,0.770382943089266
40428,0.0372595545036869
19429,0.00322876077508893
20656,0.00339270883747676
12708,0.00257145962688496
14380,0.00270799721891103
12959,0.00258958481841029
14636,0.00273132503148914
2859,0.00182498509955658
31612,0.00786731060684186
33037,0.00964255755930324
33191,0.00983973065158566
31459,0.00772052611795547
29326,0.00603133134309384
24183,0.00404020638124241
17995,0.00305356857165084
6240,0.00209932636377172
14489,0.00271620879333695
4688,0.00198170157094206
3575,0.00189110974681877
381,0.00134204572928037
27087,0.00494831170031885
15965,0.00284663844356937
23692,0.00393416455905796
25164,0.00428868959035629
38065,0.0220335814212379
35781,0.0146004195285821
23322,0.00385228846558099
23245,0.00383555296632407
24131,0.00402775793666979
42595,0.0727161697653591
14853,0.00274938846046977
24554,0.0041277277719248
29001,0.00585107455009365
26138,0.00459415597752942
5967,0.00207976284099911
3902,0.00192126222783393
49552,0.980448108514853
43976,0.126501463706587
40581,0.0385497829382785
39167,0.0275114861020424
36206,0.0156976656525824
34216,0.0115059862963059
32970,0.00955850703971432
40446,0.0373614471611667
37609,0.020219602571077
34536,0.0120552625632775
34793,0.0124906863192199
33625,0.0105203675026437
36026,0.0151940379179094
32563,0.00898288308111888
34513,0.0120251418801034
41401,0.0482190957700957
39290,0.0282258455946778
36309,0.0160112622391683
39313,0.0283529041840671
43409,0.0991947187873694
44462,0.157193425989993
39593,0.0302472629560457
48946,0.929225668021305
49108,0.944757744148344
13329,0.00261802097466531
27364,0.00505766165896921
35467,0.0139130505185338
3005,0.00183792324016257
14181,0.00268945000700221
397,0.00134950176295688
2631,0.00179968504552811
18717,0.00313912103402545
10297,0.00238966681181164
7320,0.00217685095018668
10349,0.00239349828711705
2338,0.00176456639505203
1509,0.0016527660122251
1682,0.00168040320329906
12466,0.00255254837783288
11312,0.00246289425557191
11325,0.00246400854331894
12315,0.00254257288401421
25701,0.00445483412014853
13330,0.00261805208832841
1539,0.00165833480642169
11599,0.00248484203926672
17792,0.00303152350806377
1194,0.00159620414456561
4481,0.0019654318428984
3851,0.00191744761716724
4487,0.00196588719666869
10720,0.00242198921302714
12134,0.00252734798261147
3184,0.00185659797260091
17199,0.0029700585054778
18428,0.00310317231024491
9114,0.00230440844353037
2709,0.0018076077739581
16750,0.00292109721072801
2262,0.00175346544278491
7815,0.00221001326659817
5662,0.00205809813379322
22836,0.00375606943871777
15827,0.00283494647223484
10182,0.00238188301469912
12409,0.00254862930523628
10076,0.00237277232578384
7846,0.00221167505285902
9084,0.00230223729217432
8369,0.00225030857581809
13876,0.00266285933998283
7852,0.0022122837191954
18628,0.00313087491424599
1393,0.00163492895254073
6810,0.00214066085621603
17553,0.00300509490572215
11029,0.00244281954106894
12062,0.00252178831303454
13917,0.0026660337081923
8839,0.00228321490144483
13452,0.00262776003338747
14747,0.00274066227679142
11174,0.002452249671253
24936,0.0042263464120103
21610,0.00354140721355766
24444,0.00410170215842488
21286,0.00348565671461833
17376,0.00298803516754254
20087,0.00331258743722994
14188,0.00269048264370597
10354,0.00239400815287455
9080,0.00230188628575041
19433,0.00322918738726356
33352,0.0100865796372776
34924,0.012787587765942
33959,0.011020113225412
48731,0.899172088650065
49635,0.98526549375159
35494,0.0139663766298329
36917,0.01776632444018
40151,0.0347249566368201
44419,0.154383195930174
21995,0.00360659579507829
29939,0.00644503492351502
45591,0.271666289173594
43018,0.0849980727364714
30782,0.00712309656128998
40680,0.0396195111759337
25488,0.00438692742336781
23793,0.00395752379530964
25217,0.00430360974679445
1766,0.00169128064569125
14797,0.00274484389998213
29714,0.00628056633250389
38823,0.0256927731042003
23261,0.00383900174893556
14518,0.00271924975358496
39222,0.0278448306003327
14624,0.0027303450672372
16956,0.00294560099156076
6867,0.00214452353341093
11574,0.00248329574510175
31102,0.00738716308442214
28790,0.005742860992563
13774,0.00265458964613985
27721,0.00521553680340321
32807,0.00932758298248212
33425,0.0101961775927651
6208,0.00209701184545041
1889,0.00170961031359053
8971,0.00229303275602486
13444,0.00262670936506431
15790,0.00283138124858597
24717,0.00416768362906312
1857,0.00170399198206957
4280,0.00195008378958435
21817,0.00357601093307754
30740,0.00708431707185015
29928,0.0064382371693071
47739,0.703596034463013
49125,0.946414064057063
36631,0.0169083071237993
43186,0.0904731174875849
49506,0.978342225971283
48547,0.873847888860685
20205,0.00332936985888361
19315,0.00321543624887153
7564,0.00219323292985525
6014,0.00208357095845912
14423,0.0027116032829708
18182,0.00307493665833094
11366,0.00246664943351758
21866,0.00358398352010293
4176,0.00194211657116291
4752,0.00198723252164385
38381,0.0234707820467203
12799,0.00257783071089916
5688,0.00206038382886031
14911,0.00275416465538955
31048,0.00733689494219386
13409,0.00262413385861676
30429,0.00681184266780583
16556,0.00290141529630746
40831,0.0412744072776798
34971,0.0128836717612663
37580,0.0200746739857662
35711,0.0144333228343416
34114,0.0113141135760028
40259,0.0356851269434559
42675,0.074752348354172
46946,0.52429446393339
5817,0.00206927001487208
7205,0.00216782595049608
41660,0.0524905191491598
39754,0.0313838677293173
39621,0.0304225472434375
39387,0.028820002882435
32771,0.0092827772652362
38535,0.024163092651899
40414,0.0370804286244358
37022,0.0180905978324115
35064,0.0130605523893666
39133,0.0273072264504499
38188,0.0225368162310141
34279,0.0116123982042204
35442,0.0138695213361128
40862,0.0416187207049918
40053,0.0339965181362605
38914,0.0261567767008981
40644,0.0392296159746339
39228,0.0278732093666244
41228,0.0456893050638743
47248,0.588485452684677
47198,0.575272443612339
35334,0.0136391398326113
45492,0.260785013094609
45409,0.250355214197081
36751,0.0172632413412345
41186,0.0451856800200283
34598,0.0121570597261888
37902,0.0213002890722321
34866,0.0126616777710918
34969,0.0128765684453293
42143,0.0616471535512592
37684,0.0204891729348198
25845,0.00449608386182078
41306,0.046931804146738
22372,0.00367307626821505
35737,0.014502159475066
14257,0.00269630075046005
44982,0.20188214659379
18014,0.00305560361090983
24230,0.00404997647027124
21847,0.00358104879378874
22940,0.00377748589469313
26004,0.00454675798491304
16269,0.00287137606300857
38794,0.0255293205530321
41999,0.0592059230553226
45228,0.228441716967689
39391,0.0288498254744282
37865,0.0211935771472136
29079,0.00590061632752208
26496,0.00472069405578593
33544,0.0103841935033485
38455,0.0237799235128782
15392,0.0027957088304032
8168,0.00223610112052567
10020,0.00236874860371047
1953,0.00171689806624773
26814,0.00483954418197188
38543,0.0242158847582877
42114,0.061200442029873
23947,0.00399273888620698
24046,0.00401189792248897
29547,0.00617906227319576
422,0.00136025743987758
49682,0.987850654208182
49819,0.997653309447935
49827,0.998961380001966
49821,0.997719097841101
41578,0.0511934746902606
25781,0.00447988794123183
28265,0.00546021253099723
47964,0.753418443629162
35271,0.0134707426708434
16307,0.00287542605100276
24021,0.00400838711827248
42615,0.0733197140850923
11444,0.00247339594017422
27563,0.00514074036138192
48959,0.930487240126079
48520,0.869004243874044
22371,0.00367281857442589
4841,0.00199454575335215
13956,0.00267038630938995
18122,0.00306879336497515
16793,0.00292673521949789
8378,0.00225080526985808
9914,0.00236129497561834
12522,0.00255757206027503
26675,0.00479275988226949
47390,0.625389531912058
43388,0.0984102547379287
38933,0.0262419645717525
42161,0.062037652263253
36455,0.0163937105033825
35070,0.0130657477266639
38799,0.0255597699875325
39067,0.0269139480410357
35933,0.014970294664095
36428,0.0163079672900658
37450,0.0195483275794831
45819,0.307590759790092
43936,0.124261842104847
39537,0.0298390696703684
27982,0.00532653215771195
37431,0.0194739617449657
39090,0.0270375904380898
26919,0.00487463441700298
36270,0.0158689341009984
36433,0.0163189808975191
41365,0.0477248425561463
32826,0.00934616448126186
46133,0.355718766694639
46917,0.520493293132126
13983,0.0026727950594951
8383,0.00225128679012812
16264,0.00287108040049118
16201,0.00286585558205519
43550,0.106378410078566
20590,0.00338362016029541
44830,0.187133915376391
45784,0.300980396291054
49604,0.983443250004885
43820,0.118096458215137
33088,0.00971978115554114
28865,0.00578023901208637
31871,0.0081572722956436
36594,0.0167860925275209
30847,0.00717044442293345
37727,0.0206477919713289
48369,0.841748478579647
43839,0.118739105724956
43718,0.113301836636462
42000,0.0592362683498366
37649,0.0203555907224954
38672,0.0249315342245377
32963,0.00954867495075634
46955,0.525690384237689
43980,0.126544340943043
38801,0.0255652544637484
33964,0.0110247111003148
38471,0.0238317509226188
36675,0.017024767772758
32510,0.00891256570131787
28824,0.00576397889862585
42198,0.062771750000112
38692,0.0250336993228995
43026,0.0853287763225067
21050,0.0034533359527434
20431,0.00336231057698603
48152,0.798634057033481
37548,0.0199514644068589
48042,0.771002988457938
35450,0.0138848987749179
34947,0.0128281788595892
43774,0.116187707946986
25902,0.00451778932308969
36784,0.0173586317001207
27699,0.0052023633914825
16497,0.00289571342730012
16263,0.00287090406019823
12352,0.00254435018022369
22085,0.0036212465741447
6854,0.00214364713367682
22212,0.00364323058732952
16686,0.00291466477410575
13487,0.00262981007672172
31466,0.00772622974059283
49204,0.95369360456146
49321,0.965001120560059
25757,0.00447214610093505
40329,0.036353118757126
40814,0.0410194446790803
36843,0.0175169154272813
41289,0.0466018828952251
41018,0.0430166569491743
45914.5,0.323117595815705
43953,0.125010827102702
31360,0.0076231606140891
18922,0.00316596273929479
45485,0.260003958436974
45924,0.323960613369639
41190,0.0452477669947016
43675,0.111199169496153
30692,0.00703936012393346
29766,0.00632445449712737
47818,0.723959745492744
46232,0.374404277776573
31063,0.00735092348028158
43209,0.0914408065815089
43468,0.101940863728255
44778,0.181596670767819
39510,0.0296574164556437
39113,0.027186842460651
37323,0.0190422090349577
47182,0.572358693921663
39320,0.0283950772710984
46472,0.424105353452923
45912,0.32311152647677
45449,0.255320596819114
43556,0.106626727841836
35723,0.0144664673877461
22385,0.00367573631850583
42769,0.077447942098325
42532,0.0708567431906274
41008.5,0.0428683696956439
39396.5,0.0288697362585481
38950.5,0.0263427082443537
35877,0.0148216433436396
45650,0.280372832772126
32389.5,0.0087511714210039
44748,0.179440562949487
40970,0.0425760651599418
34547,0.0120708600344511
37492,0.0197249108246439
38712,0.0251174946130781
4872,0.00199681992653759
2177,0.00174429560014702
3699,0.00190268739833155
12173,0.00253002586564842
28087,0.00537604065933539
8188,0.00223804059769607
11833,0.00250324961704165
13871,0.00266228794401174
1057,0.00156850807790859
22977,0.00378540516114271
13829,0.00265927128568551
11410,0.00247054322566212
3100,0.00184680675059814
15111,0.00277137847073475
11220,0.00245616552225073
3666,0.00189910503042525
7359,0.0021791240696153
6728,0.00213528096818976
8057,0.00222674266021591
4979,0.00200618690902049
20064,0.00331074736089517
7785,0.00220756583368976
17098,0.00296074633542694
11481,0.00247597406552056
28693,0.00568944648243125
22947,0.003778702613878
19513,0.00323951609082138
20545,0.00337840513566202
19422,0.00322804191841173
665,0.00146210473893912
2903,0.00182837263358902
25370,0.00435005948814913
23073,0.00380104435332601
4305,0.00195181279548512
7064,0.00215780645932462
17892,0.00304144318580382
19398,0.00322525345627797
2050,0.00172969950990899
23279,0.00384146258527112
9158,0.00230719913291183
11210,0.00245522979604186
10057,0.00237181382502314
9037,0.00229870137109041
5036,0.00201055740327185
26477,0.00471241890899058
10615,0.00241447825483926
11390,0.00246859653566237
20973,0.00344194860962184
24420,0.00409581390889784
20813,0.00341752208622304
14439,0.00271257286411614
10548,0.00240934157415765
26079,0.00457419612427715
21938,0.00359733084695727
28162,0.00541035905707385
31141,0.00741876807782433
35959,0.0150488413800723
22124,0.003627268526267
20615,0.00338698352538104
49691,0.98853967415471
49634,0.985118114987543
44995,0.203103776735556
31559,0.00781021830569181
7,0.000758423499563959
29495,0.00614566756083626
42034,0.0598262212124165
41498,0.0498641771575582
45383,0.247388981842534
43414,0.0994212697025497
44880,0.192102641860657
37209,0.0186577625740986
36540,0.0166427804706345
33339,0.0100634250252428
36242,0.0157803281441427
35572,0.014152812669632
38085,0.0220891315244757
31362,0.007626746040664
40995,0.04277008648183
43040,0.0858189278439276
36224,0.0157349653783807
38937,0.026262950815849
24930,0.00422531063529509
21247,0.00347953821258948
29901,0.00641700310822232
45429,0.252719278953248
18486,0.00311164293763484
15970,0.00284718921847774
38596,0.0245010701538541
27974,0.00532264421816843
48039,0.770625010566137
29276,0.00600737682820084
34142,0.0113658167973771
19987,0.00330037943892038
21048,0.00345283497030489
31565,0.00781448113901939
26532,0.004730711642869
25012,0.00424630210286829
26892,0.00486743644841346
1050,0.00156636483341244
12351,0.00254431074164139
14922,0.00275528370797206
39377,0.028770949983635
25874,0.00450692778295771
33547,0.0103902254525291
34388,0.0118180821503908
30861,0.00718313905717045
22331,0.00366675223341906
27901,0.00528908054437429
31513,0.00776971246271027
1520,0.00165446827190822
16260,0.00287079146425662
28795,0.00574482105594771
23704,0.00393731384532217
24103,0.00402227858007592
45519,0.263754482753744
46697,0.46988826953912
5370,0.00203653945069288
2587,0.00179386535539234
3483,0.00188300535710666
25733,0.00446598225573163
12294,0.00254077329782592
7747,0.00220547044456793
15756,0.00282864427644182
7019,0.00215501966722683
16832,0.00293175575197284
9735,0.00234963720221083
11641,0.0024880229973106
1279,0.00161244993153933
4155,0.00194042922646782
20959,0.00343902996516466
24725,0.0041696154354126
5091,0.00201493904903344
20450,0.00336416339080981
26820,0.00484232602717052
25811,0.00448735152635442
30488,0.00686923608145639
10835,0.00243108798473374
12817,0.00257905477717175
5894,0.00207470831215489
16464,0.00289269291301564
9562,0.00233614775247313
28271,0.00546611602719707
22612,0.00371650408062106
22743,0.00373941030603514
48502,0.865429082218709
45569,0.269891952354928
5144,0.00201841643291841
2377,0.00176965891217845
30095,0.0065599273012495
13273,0.00261307603582513
15829,0.00283507110002433
8567,0.0022636646345025
860,0.00152150830084215
7475,0.00218673230551282
8910,0.00228871151761565
4374,0.00195751797306944
25314,0.00433395001042677
19546,0.0032429586564191
11971,0.00251597084495346
48056,0.773840614012661
48215,0.810728715124242
48357,0.839764267926812
49243,0.957694647476441
47086,0.550542163220631
43938,0.124423928559153
33328,0.0100476885259217
39418,0.0290284522140132
35161,0.0132609454939279
33241,0.00992460553166196
41820,0.055753472734093
49422,0.972979599371085
11187,0.00245308709174714
11440,0.00247305511606959
676,0.00146391343234297
22108.5,0.00362557663478152
27741,0.00522233533232498
14724,0.002739118761601
22918,0.00377396029622094
26170,0.00460309225513875
17270,0.00297629021740918
14709,0.00273752802887533
27744,0.00522346713644059
36078,0.0153420920109375
45138,0.218101381001997
47544,0.654733602609226
46759,0.481082068908441
2690,0.00180573755337007
6118,0.00209105521307703
817,0.00150867231768363
9653,0.00234378276173961
19925,0.00329101203976888
8359,0.0022496013664978
13168,0.00260577981433744
21491,0.00352082117116298
14524,0.00272001582312139
16771,0.00292359113179603
31644,0.00791116301449239
48206,0.808314369062276
46371,0.402495289236734
46723,0.473794967548173
40355,0.036634313589111
38518,0.0240813455134252
34050,0.0111945195952661
35244,0.0134213519876864
35067,0.0130643125199043
25842,0.00449530331332249
34373,0.0117930625427515
41252,0.0459900406272047
47007,0.535529874380272
47117,0.557098724553063
25567,0.00441149631953468
21908,0.00359251764159669
21630,0.00354446179404684
24325,0.00407440715137912
41584,0.0512712158807302
37081,0.0182748702000688
33767,0.0107158678025527
35496,0.0139690186634915
30288,0.00670175632647721
32404,0.00877006079692736
32141,0.00845982558138252
32472,0.00886246928987287
35634,0.0142674523627357
34641,0.0122194519151519
22553,0.00370430738074069
9907,0.00236099715363098
5240,0.00202550845335032
12367,0.00254532777946805
10208,0.00238380693976751
11230,0.00245722153567709
1907,0.00171105104743978
2910,0.00182910913486114
2142,0.00173972182948843
3653,0.00189753845917427
19792,0.00327364879066219
23412,0.00386970780861921
636,0.00145547400605988
15367,0.00279299443400222
19156,0.00319391918871598
9739,0.00234978907223509
3370,0.00187346606999362
14525,0.00272002891851189
7834,0.0022108194684213
15222,0.00277977054895023
312,0.0013049913128307
23913,0.00398400696265233
14743,0.00274056594279088
8013,0.00222341847521046
18269,0.00308420662707047
28906,0.00579705946286593
49128,0.946678100192005
41776,0.0545359493573763
48853,0.918707123490892
5763,0.00206617935692122
7884,0.00221454538980955
23850,0.00397086849032106
24687,0.0041600021394022
17817,0.00303353859454295
18956,0.00317015357695479
18549,0.00312085193448659
20472,0.00336752805207095
10279,0.00238836608112298
31016,0.0073136740328132
29519,0.00615890010463138
26985,0.00490242843730367
19262,0.00320910372395889
22051,0.00361476274538119
25309,0.00433189604197645
7053,0.00215728426117853
19769,0.00327102648228271
48351,0.838354581063907
49227,0.955867611217633
38830,0.0257197291014806
38359,0.023383965917864
35841,0.014738002449013
37319,0.0190238595866961
29840,0.00637472858591995
33354,0.0100876998649568
40240,0.0354675484099614
36501,0.0165251655320405
32474,0.0088636728883024
42776,0.0775644392741661
